"","pwage","swage","single","married","penalty"
"1",0,0,0,0,0
"2",0,10000,0,0,0
"3",0,20000,2084.08,1098.32,-0.472995278492188
"4",0,30000,4256.06,2498.93,-0.412853672175674
"5",0,40000,6647.14,4387.23,-0.339982308180661
"6",0,50000,9136.03,6387.23,-0.300874668756561
"7",0,60000,12163.5,8564.27,-0.295904139433551
"8",0,70000,15928.5,10929.27,-0.313854411903192
"9",0,80000,19786.44,13294.27,-0.328112080798769
"10",0,90000,23681.44,15707.05,-0.336735857278949
"11",0,1e+05,27576.44,18272.05,-0.337403595242896
"12",0,110000,31612.94,20837.05,-0.340869593274147
"13",0,120000,35707.94,24327,-0.318722950693879
"14",0,130000,39802.94,28092,-0.294222989558058
"15",0,140000,43897.94,31857,-0.274293964591505
"16",0,150000,47992.94,35677.87,-0.256601700166733
"17",0,160000,51691.14,39176.07,-0.242112478076514
"18",0,170000,55166.14,42451.07,-0.23048685298627
"19",0,180000,58641.14,45726.07,-0.220239067657962
"20",0,190000,62604.14,49001.07,-0.217287067596488
"21",0,2e+05,66879.14,52276.07,-0.21835014624889
"22",0,210000,71244.14,55634.07,-0.219106722321302
"23",0,220000,75609.14,59109.07,-0.218228510468443
"24",0,230000,79980.14,62584.07,-0.217504870584122
"25",0,240000,84665.01,66059.07,-0.219759496868895
"26",0,250000,89349.89,69534.07,-0.221777777230615
"27",0,260000,94041.39,73099.07,-0.222692582489476
"28",0,270000,98726.26,76664.07,-0.223468305190534
"29",0,280000,103417.76,80229.07,-0.224223479603503
"30",0,290000,108109.26,83794.07,-0.224913111050802
"31",0,3e+05,112777.57,87359.07,-0.225386129529125
"32",0,310000,117442.57,90924.07,-0.22579972492087
"33",0,320000,122107.57,94489.07,-0.226181718299693
"34",0,330000,126772.57,98054.07,-0.226535598355386
"35",0,340000,131437.57,101619.07,-0.226864358493542
"36",0,350000,136102.57,105184.07,-0.227170581716422
"37",0,360000,140864.13,108749.07,-0.227986074240476
"38",0,370000,145629.13,112490.07,-0.227557906855586
"39",0,380000,150394.13,116855.07,-0.223007772976246
"40",0,390000,155159.13,121220.07,-0.218737112021703
"41",0,4e+05,159924.13,125585.07,-0.214720942987153
"42",0,410000,164689.13,129950.07,-0.210937175999412
"43",0,420000,169460.62,134315.07,-0.207396562103927
"44",0,430000,174325.62,138680.07,-0.204476829051289
"45",0,440000,179190.62,143045.07,-0.201715636677857
"46",0,450000,184055.62,147410.07,-0.199100413233782
"47",0,460000,188920.62,151787.07,-0.196556363196352
"48",0,470000,193785.62,156465.32,-0.192585497313991
"49",0,480000,198650.62,161183.32,-0.188609026239133
"50",0,490000,203515.62,165888.07,-0.184887774216053
"51",0,5e+05,208380.62,170606.07,-0.18127669454098
"52",0,510000,213245.62,175310.82,-0.177892516620036
"53",0,520000,218110.62,180028.82,-0.174598559208167
"54",0,530000,222975.62,184726.94,-0.171537498135446
"55",0,540000,227840.62,189391.94,-0.168752525339863
"56",0,550000,232705.62,194056.94,-0.166083999174579
"57",0,560000,237695.62,198721.94,-0.163964653618775
"58",0,570000,242760.62,203386.94,-0.16219138013406
"59",0,580000,247825.62,208051.94,-0.160490590117357
"60",0,590000,252890.62,212716.94,-0.158857928380262
"61",0,6e+05,257955.62,217381.94,-0.157289381793659
"62",0,610000,263020.62,222046.94,-0.155781246352472
"63",0,620000,268085.62,226711.94,-0.154330097973923
"64",0,630000,273150.62,231376.94,-0.1529327665447
"65",0,640000,278215.62,236041.94,-0.151586312802998
"66",0,650000,283280.62,240706.94,-0.150288007700633
"67",0,660000,288345.62,245371.94,-0.149035313940264
"68",0,670000,293410.62,250036.94,-0.147825869424903
"69",0,680000,298475.62,254790.94,-0.146359290584605
"70",0,690000,303540.62,259655.94,-0.144575971413645
"71",0,7e+05,308651.78,264520.94,-0.142979379545454
"72",0,710000,313816.78,269479.07,-0.14128533853416
"73",0,720000,318981.78,274444.07,-0.139624620566103
"74",0,730000,324146.78,279409.07,-0.138016826821479
"75",0,740000,329311.78,284374.07,-0.136459467074029
"76",0,750000,334476.78,289339.07,-0.134950204914075
"77",0,760000,339641.78,294304.07,-0.133486846052921
"78",0,770000,344806.78,299269.07,-0.132067327678418
"79",0,780000,349971.78,304234.07,-0.130689708753089
"80",0,790000,355136.78,309199.07,-0.129352161158864
"81",0,8e+05,360301.78,314164.07,-0.128052961603465
"82",0,810000,365466.78,319129.07,-0.126790484213093
"83",0,820000,370631.78,324094.07,-0.125563193744476
"84",0,830000,375796.78,329059.07,-0.124369639356676
"85",0,840000,380961.78,334037.04,-0.12317440347953
"86",0,850000,386126.78,339102.04,-0.121785751301684
"87",0,860000,391291.78,344167.04,-0.120433759175825
"88",0,870000,396456.78,349232.04,-0.119116994291282
"89",0,880000,401621.78,354297.04,-0.117834097543216
"90",0,890000,406786.78,359362.04,-0.116583778853384
"91",0,9e+05,411951.78,364427.04,-0.115364812842901
"92",0,910000,417116.78,369492.04,-0.114176034826506
"93",0,920000,422281.78,374557.04,-0.113016337100786
"94",0,930000,427446.78,379622.04,-0.111884665501516
"95",0,940000,432611.78,384687.04,-0.110780016207603
"96",0,950000,437776.78,389752.04,-0.109701432771286
"97",0,960000,442941.78,394817.04,-0.108648003356107
"98",0,970000,448106.78,399882.04,-0.107618858165904
"99",0,980000,453271.78,404947.04,-0.106613167049579
"100",0,990000,458436.78,410012.04,-0.105630137267782
"101",0,1e+06,463601.78,415077.04,-0.104669011408886
"102",10000,0,0,0,0
"103",10000,10000,0,1098.32,0
"104",10000,20000,2071.08,2498.93,0.206583038801012
"105",10000,30000,4243.06,4387.23,0.0339778367498929
"106",10000,40000,6634.14,6387.23,-0.0372180870467008
"107",10000,50000,9123.03,8564.27,-0.0612471952848997
"108",10000,60000,12150.5,10929.27,-0.100508621044401
"109",10000,70000,15915.5,13294.27,-0.164696679337752
"110",10000,80000,19773.44,15707.05,-0.205649092924651
"111",10000,90000,23668.44,18272.05,-0.227999394974912
"112",10000,1e+05,27563.44,20837.05,-0.244033037966234
"113",10000,110000,31599.94,24327,-0.230156766120442
"114",10000,120000,35694.94,28092,-0.21299769659229
"115",10000,130000,39789.94,31857,-0.199370494150029
"116",10000,140000,43884.94,35677.87,-0.187013358113285
"117",10000,150000,47979.94,39572.87,-0.175220519242
"118",10000,160000,51678.14,43071.07,-0.166551466442097
"119",10000,170000,55153.14,46346.07,-0.159683927333965
"120",10000,180000,58628.14,49621.07,-0.15363049211522
"121",10000,190000,62591.14,52896.07,-0.154895245557119
"122",10000,2e+05,66866.14,56254.07,-0.158706185223194
"123",10000,210000,71231.14,59729.07,-0.16147530419982
"124",10000,220000,75596.14,63204.07,-0.163924639538474
"125",10000,230000,79967.14,66679.07,-0.166169128969724
"126",10000,240000,84652.01,70154.07,-0.171265159563252
"127",10000,250000,89336.89,73719.07,-0.174819383123814
"128",10000,260000,94028.39,77284.07,-0.178077280702137
"129",10000,270000,98713.26,80849.07,-0.180970520069948
"130",10000,280000,103404.76,84414.07,-0.183653924635578
"131",10000,290000,108096.26,87979.07,-0.186104403612114
"132",10000,3e+05,112764.57,91544.07,-0.188184107827485
"133",10000,310000,117429.57,95109.07,-0.190075634271675
"134",10000,320000,122094.57,98674.07,-0.191822617500516
"135",10000,330000,126759.57,102239.07,-0.193441015932762
"136",10000,340000,131424.57,105804.07,-0.194944522169637
"137",10000,350000,136089.57,109369.07,-0.196344951343443
"138",10000,360000,140851.13,113110.07,-0.196953052488823
"139",10000,370000,145616.13,117475.07,-0.19325510161546
"140",10000,380000,150381.13,121840.07,-0.189791498441327
"141",10000,390000,155146.13,126205.07,-0.186540650417771
"142",10000,4e+05,159911.13,130570.07,-0.183483538637992
"143",10000,410000,164676.13,134935.07,-0.180603345487898
"144",10000,420000,169447.62,139300.07,-0.177916632880415
"145",10000,430000,174312.62,143665.07,-0.17581945587187
"146",10000,440000,179177.62,148030.07,-0.173836163244048
"147",10000,450000,184042.62,152407.07,-0.17189252141705
"148",10000,460000,188907.62,157085.32,-0.168454295279354
"149",10000,470000,193772.62,161803.32,-0.164983577143148
"150",10000,480000,198637.62,166508.07,-0.161749571908886
"151",10000,490000,203502.62,171226.07,-0.158605083315389
"152",10000,5e+05,208367.62,175930.82,-0.155671020286165
"153",10000,510000,213232.62,180648.82,-0.152808702533412
"154",10000,520000,218097.62,185346.94,-0.150165233348259
"155",10000,530000,222962.62,190011.94,-0.147785669185265
"156",10000,540000,227827.62,194676.94,-0.145507730801033
"157",10000,550000,232692.62,199341.94,-0.143325044000106
"158",10000,560000,237682.62,204006.94,-0.141683392752907
"159",10000,570000,242747.62,208671.94,-0.140374929319595
"160",10000,580000,247812.62,213336.94,-0.139119952809506
"161",10000,590000,252877.62,218001.94,-0.137915249281451
"162",10000,6e+05,257942.62,222666.94,-0.136757857231969
"163",10000,610000,263007.62,227331.94,-0.135645043288099
"164",10000,620000,268072.62,231996.94,-0.134574280655742
"165",10000,630000,273137.62,236661.94,-0.133543229965905
"166",10000,640000,278202.62,241326.94,-0.132549722213256
"167",10000,650000,283267.62,245991.94,-0.131591743525081
"168",10000,660000,288332.62,250656.94,-0.130667421535586
"169",10000,670000,293397.62,255410.94,-0.129471670560927
"170",10000,680000,298462.62,260275.94,-0.127944598221379
"171",10000,690000,303527.62,265140.94,-0.126468490742292
"172",10000,7e+05,308638.78,270099.07,-0.124869953153651
"173",10000,710000,313803.78,275064.07,-0.123452018328141
"174",10000,720000,318968.78,280029.07,-0.122080004193514
"175",10000,730000,324133.78,284994.07,-0.120751715541651
"176",10000,740000,329298.78,289959.07,-0.119465094890421
"177",10000,750000,334463.78,294924.07,-0.118218211849427
"178",10000,760000,339628.78,299889.07,-0.117009253456082
"179",10000,770000,344793.78,304854.07,-0.115836515380295
"180",10000,780000,349958.78,309819.07,-0.114698393907991
"181",10000,790000,355123.78,314784.07,-0.113593378624208
"182",10000,8e+05,360288.78,319749.07,-0.112520045725543
"183",10000,810000,365453.78,324714.07,-0.111477051899696
"184",10000,820000,370618.78,329679.07,-0.110463128716791
"185",10000,830000,375783.78,334657.04,-0.109442562954686
"186",10000,840000,380948.78,339722.04,-0.108221215461039
"187",10000,850000,386113.78,344787.04,-0.107032543619655
"188",10000,860000,391278.78,349852.04,-0.105875253444616
"189",10000,870000,396443.78,354917.04,-0.104748118383898
"190",10000,880000,401608.78,359982.04,-0.103649974983117
"191",10000,890000,406773.78,365047.04,-0.102579718879619
"192",10000,9e+05,411938.78,370112.04,-0.101536301097945
"193",10000,910000,417103.78,375177.04,-0.100518724620525
"194",10000,920000,422268.78,380242.04,-0.0995260412100559
"195",10000,930000,427433.78,385307.04,-0.0985573484622578
"196",10000,940000,432598.78,390372.04,-0.0976117870697648
"197",10000,950000,437763.78,395437.04,-0.0966885382797088
"198",10000,960000,442928.78,400502.04,-0.0957868215291859
"199",10000,970000,448093.78,405567.04,-0.094905892244253
"200",10000,980000,453258.78,410632.04,-0.0940450397894114
"201",10000,990000,458423.78,415697.04,-0.0932035855557057
"202",10000,1e+06,463588.78,420762.04,-0.0923808811766326
"203",20000,0,2084.08,1098.32,-0.472995278492188
"204",20000,10000,2071.08,2498.93,0.206583038801012
"205",20000,20000,4168.16,4387.23,0.0525579632259798
"206",20000,30000,6340.14,6387.23,0.00742728078559773
"207",20000,40000,8731.22,8564.27,-0.0191210392133057
"208",20000,50000,11220.11,10929.27,-0.0259213144969166
"209",20000,60000,14247.58,13294.27,-0.0669103103825351
"210",20000,70000,18012.58,15707.05,-0.127995545335538
"211",20000,80000,21870.52,18272.05,-0.164535182519666
"212",20000,90000,25765.52,20837.05,-0.191281604252505
"213",20000,1e+05,29660.52,24327,-0.17981882987891
"214",20000,110000,33697.02,28092,-0.166335776872851
"215",20000,120000,37792.02,31857,-0.157044264900368
"216",20000,130000,41887.02,35677.87,-0.148235658683764
"217",20000,140000,45982.02,39572.87,-0.139383828722618
"218",20000,150000,50077.02,43467.87,-0.131979698472473
"219",20000,160000,53775.22,46966.07,-0.126622448034615
"220",20000,170000,57250.22,50241.07,-0.122430097211853
"221",20000,180000,60725.22,53516.07,-0.118717560842101
"222",20000,190000,64688.22,56874.07,-0.12079710958193
"223",20000,2e+05,68963.22,60349.07,-0.124909335729973
"224",20000,210000,73328.22,63824.07,-0.12961108288187
"225",20000,220000,77693.22,67299.07,-0.133784518134272
"226",20000,230000,82064.22,70774.07,-0.137577009810122
"227",20000,240000,86749.09,74339.07,-0.143056486240951
"228",20000,250000,91433.97,77904.07,-0.147974543815608
"229",20000,260000,96125.47,81469.07,-0.152471556185889
"230",20000,270000,100810.34,85034.07,-0.15649456196656
"231",20000,280000,105501.84,88599.07,-0.160213035147065
"232",20000,290000,110193.34,92164.07,-0.163614879084344
"233",20000,3e+05,114861.65,95729.07,-0.166570652606854
"234",20000,310000,119526.65,99294.07,-0.169272542985184
"235",20000,320000,124191.65,102859.07,-0.171771451623358
"236",20000,330000,128856.65,106424.07,-0.174089424177953
"237",20000,340000,133521.65,109989.07,-0.176245425367347
"238",20000,350000,138186.65,113730.07,-0.176982219338844
"239",20000,360000,142948.21,118095.07,-0.173861148733517
"240",20000,370000,147713.21,122460.07,-0.170960606705385
"241",20000,380000,152478.21,126825.07,-0.168241350682173
"242",20000,390000,157243.21,131190.07,-0.165686899930369
"243",20000,4e+05,162008.21,135555.07,-0.163282712647711
"244",20000,410000,166773.21,139920.07,-0.161015908970032
"245",20000,420000,171544.7,144285.07,-0.158906862176447
"246",20000,430000,176409.7,148650.07,-0.157358864053394
"247",20000,440000,181274.7,153027.07,-0.155827757541455
"248",20000,450000,186139.7,157705.32,-0.152758277788134
"249",20000,460000,191004.7,162423.32,-0.149637050816027
"250",20000,470000,195869.7,167128.07,-0.146738520557289
"251",20000,480000,200734.7,171846.07,-0.143914480157143
"252",20000,490000,205599.7,176550.82,-0.14128853300856
"253",20000,5e+05,210464.7,181268.82,-0.138721030177507
"254",20000,510000,215329.7,185966.94,-0.136361867406122
"255",20000,520000,220194.7,190631.94,-0.134257364050997
"256",20000,530000,225059.7,195296.94,-0.132243844633224
"257",20000,540000,229924.7,199961.94,-0.130315533737784
"258",20000,550000,234789.7,204626.94,-0.128467134631545
"259",20000,560000,239779.7,209291.94,-0.127149045561405
"260",20000,570000,244844.7,213956.94,-0.126152455005152
"261",20000,580000,249909.7,218621.94,-0.125196260889433
"262",20000,590000,254974.7,223286.94,-0.124278055822793
"263",20000,6e+05,260039.7,227951.94,-0.123395619976488
"264",20000,610000,265104.7,232616.94,-0.122546903166938
"265",20000,620000,270169.7,237281.94,-0.121730008953632
"266",20000,630000,275234.7,241946.94,-0.120943180492867
"267",20000,640000,280299.7,246611.94,-0.12018478792521
"268",20000,650000,285364.7,251276.94,-0.119453317106145
"269",20000,660000,290429.7,256030.94,-0.118440917027425
"270",20000,670000,295494.7,260895.94,-0.11708758228151
"271",20000,680000,300559.7,265760.94,-0.115779860041117
"272",20000,690000,305624.7,270719.07,-0.114210762415472
"273",20000,7e+05,310735.86,275684.07,-0.112802526235627
"274",20000,710000,315900.86,280649.07,-0.11159130747539
"275",20000,720000,321065.86,285614.07,-0.110419058569479
"276",20000,730000,326230.86,290579.07,-0.109283928565189
"277",20000,740000,331395.86,295544.07,-0.108184181902574
"278",20000,750000,336560.86,300509.07,-0.107118189560129
"279",20000,760000,341725.86,305474.07,-0.106084421003433
"280",20000,770000,346890.86,310439.07,-0.105081436853078
"281",20000,780000,352055.86,315404.07,-0.104107882198013
"282",20000,790000,357220.86,320369.07,-0.103162480488961
"283",20000,8e+05,362385.86,325334.07,-0.102244027954071
"284",20000,810000,367550.86,330299.07,-0.101351388485392
"285",20000,820000,372715.86,335277.04,-0.100448690324045
"286",20000,830000,377880.86,340342.04,-0.0993403582282523
"287",20000,840000,383045.86,345407.04,-0.0982619156881113
"288",20000,850000,388210.86,350472.04,-0.0972121696956135
"289",20000,860000,393375.86,355537.04,-0.0961899898992278
"290",20000,870000,398540.86,360602.04,-0.0951943045438304
"291",20000,880000,403705.86,365667.04,-0.0942240967223019
"292",20000,890000,408870.86,370732.04,-0.0932784009112316
"293",20000,9e+05,414035.86,375797.04,-0.092356299765919
"294",20000,910000,419200.86,380862.04,-0.0914569211523089
"295",20000,920000,424365.86,385927.04,-0.090579435395675
"296",20000,930000,429530.86,390992.04,-0.0897230527278065
"297",20000,940000,434695.86,396057.04,-0.0888870209161874
"298",20000,950000,439860.86,401122.04,-0.0880706230602106
"299",20000,960000,445025.86,406187.04,-0.0872731755408552
"300",20000,970000,450190.86,411252.04,-0.0864940261115031
"301",20000,980000,455355.86,416317.04,-0.0857325521186881
"302",20000,990000,460520.86,421382.04,-0.0849881588425768
"303",20000,1e+06,465685.86,426447.04,-0.0842602779478854
"304",30000,0,4256.06,2498.93,-0.412853672175674
"305",30000,10000,4243.06,4387.23,0.0339778367498929
"306",30000,20000,6340.14,6387.23,0.00742728078559773
"307",30000,30000,8512.12,8564.27,0.0061265583661887
"308",30000,40000,10903.2,10929.27,0.00239104116222766
"309",30000,50000,13392.09,13294.27,-0.00730431172430879
"310",30000,60000,16419.56,15707.05,-0.0433939764524749
"311",30000,70000,20184.56,18272.05,-0.0947511365122647
"312",30000,80000,24042.5,20837.05,-0.133324321513986
"313",30000,90000,27937.5,24327,-0.129234899328859
"314",30000,1e+05,31832.5,28092,-0.117505693866332
"315",30000,110000,35869,31857,-0.111851459477543
"316",30000,120000,39964,35677.87,-0.107249774797318
"317",30000,130000,44059,39572.87,-0.10182096733925
"318",30000,140000,48154,43467.87,-0.0973154878099431
"319",30000,150000,52249,47362.87,-0.0935162395452545
"320",30000,160000,55947.2,50861.07,-0.0909094646380871
"321",30000,170000,59422.2,54136.07,-0.0889588402987435
"322",30000,180000,62897.2,57494.07,-0.0859041419967819
"323",30000,190000,66860.2,60969.07,-0.0881111632929604
"324",30000,2e+05,71135.2,64444.07,-0.0940621520709858
"325",30000,210000,75500.2,67919.07,-0.100412051888604
"326",30000,220000,79865.2,71394.07,-0.106067849326114
"327",30000,230000,84236.2,74959.07,-0.110132342152186
"328",30000,240000,88921.07,78524.07,-0.116923919156618
"329",30000,250000,93605.95,82089.07,-0.123035768559584
"330",30000,260000,98297.45,85654.07,-0.128623682506515
"331",30000,270000,102982.32,89219.07,-0.133646726933322
"332",30000,280000,107673.82,92784.07,-0.138285703990069
"333",30000,290000,112365.32,96349.07,-0.142537305994412
"334",30000,3e+05,117033.63,99914.07,-0.146278979811188
"335",30000,310000,121698.63,103479.07,-0.149710477431011
"336",30000,320000,126363.63,107044.07,-0.152888612015973
"337",30000,330000,131028.63,110609.07,-0.155840444947032
"338",30000,340000,135693.63,114350.07,-0.157292276726623
"339",30000,350000,140358.63,118715.07,-0.15420184708272
"340",30000,360000,145120.19,123080.07,-0.151874938972999
"341",30000,370000,149885.19,127445.07,-0.14971539216116
"342",30000,380000,154650.19,131810.07,-0.147688922981601
"343",30000,390000,159415.19,136175.07,-0.14578359816276
"344",30000,4e+05,164180.19,140540.07,-0.143988869789955
"345",30000,410000,168945.19,144905.07,-0.142295379939494
"346",30000,420000,173716.68,149270.07,-0.140726900836465
"347",30000,430000,178581.68,153647.07,-0.139625800362053
"348",30000,440000,183446.68,158325.32,-0.136940935644079
"349",30000,450000,188311.68,163043.32,-0.134183710750178
"350",30000,460000,193176.68,167748.07,-0.131633952918127
"351",30000,470000,198041.68,172466.07,-0.129142562313145
"352",30000,480000,202906.68,177170.82,-0.12683594251308
"353",30000,490000,207771.68,181888.82,-0.124573570373017
"354",30000,5e+05,212636.68,186586.94,-0.122508214481152
"355",30000,510000,217501.68,191251.94,-0.120687527563005
"356",30000,520000,222366.68,195916.94,-0.118946507633248
"357",30000,530000,227231.68,200581.94,-0.117280037713051
"358",30000,540000,232096.68,205246.94,-0.115683429853456
"359",30000,550000,236961.68,209911.94,-0.114152381093855
"360",30000,560000,241951.68,214576.94,-0.113141351198719
"361",30000,570000,247016.68,219241.94,-0.112440746916362
"362",30000,580000,252081.68,223906.94,-0.111768296688597
"363",30000,590000,257146.68,228571.94,-0.111122336870147
"364",30000,6e+05,262211.68,233236.94,-0.11050133235865
"365",30000,610000,267276.68,237901.94,-0.109903864414958
"366",30000,620000,272341.68,242566.94,-0.109328619842545
"367",30000,630000,277406.68,247231.94,-0.108774381352316
"368",30000,640000,282471.68,251896.94,-0.108240018964025
"369",30000,650000,287536.68,256650.94,-0.107414956589191
"370",30000,660000,292601.68,261515.94,-0.10623910293338
"371",30000,670000,297666.68,266380.94,-0.105103265168947
"372",30000,680000,302731.68,271339.07,-0.10369780262178
"373",30000,690000,307796.68,276304.07,-0.102316275796087
"374",30000,7e+05,312907.84,281269.07,-0.101112103806667
"375",30000,710000,318072.84,286234.07,-0.100098989904325
"376",30000,720000,323237.84,291199.07,-0.0991182529867172
"377",30000,730000,328402.84,296164.07,-0.0981683654136487
"378",30000,740000,333567.84,301129.07,-0.0972478941614996
"379",30000,750000,338732.84,306094.07,-0.0963554936096542
"380",30000,760000,343897.84,311059.07,-0.0954898989769754
"381",30000,770000,349062.84,316024.07,-0.0946499203409908
"382",30000,780000,354227.84,320989.07,-0.0938344371803188
"383",30000,790000,359392.84,325954.07,-0.0930423933876925
"384",30000,8e+05,364557.84,330919.07,-0.0922727927069131
"385",30000,810000,369722.84,335897.04,-0.091489614220209
"386",30000,820000,374887.84,340962.04,-0.0904958667104274
"387",30000,830000,380052.84,346027.04,-0.0895291296862827
"388",30000,840000,385217.84,351092.04,-0.0885883166781685
"389",30000,850000,390382.84,356157.04,-0.0876723987150666
"390",30000,860000,395547.84,361222.04,-0.0867804005705101
"391",30000,870000,400712.84,366287.04,-0.0859113972988738
"392",30000,880000,405877.84,371352.04,-0.0850645110361287
"393",30000,890000,411042.84,376417.04,-0.0842389080417993
"394",30000,9e+05,416207.84,381482.04,-0.0834337959611718
"395",30000,910000,421372.84,386547.04,-0.0826484212888521
"396",30000,920000,426537.84,391612.04,-0.0818820670166099
"397",30000,930000,431702.84,396677.04,-0.0811340504500736
"398",30000,940000,436867.84,401742.04,-0.0804037211803003
"399",30000,950000,442032.84,406807.04,-0.0796904591975566
"400",30000,960000,447197.84,411872.04,-0.0789936731358095
"401",30000,970000,452362.84,416937.04,-0.0783127986374832
"402",30000,980000,457527.84,422002.04,-0.0776472968289755
"403",30000,990000,462692.84,427067.04,-0.0769966528982814
"404",30000,1e+06,467857.84,432132.04,-0.076360374766831
"405",40000,0,6647.14,4387.23,-0.339982308180661
"406",40000,10000,6634.14,6387.23,-0.0372180870467008
"407",40000,20000,8731.22,8564.27,-0.0191210392133057
"408",40000,30000,10903.2,10929.27,0.00239104116222766
"409",40000,40000,13294.28,13294.27,-7.52203203058244e-07
"410",40000,50000,15783.17,15707.05,-0.00482285877931998
"411",40000,60000,18810.64,18272.05,-0.0286321996487094
"412",40000,70000,22575.64,20837.05,-0.0770117702089509
"413",40000,80000,26433.58,24327,-0.0796933294695611
"414",40000,90000,30328.58,28092,-0.0737449626721726
"415",40000,1e+05,34223.58,31857,-0.0691505681170702
"416",40000,110000,38260.08,35677.87,-0.0674909723137015
"417",40000,120000,42355.08,39572.87,-0.0656877522129579
"418",40000,130000,46450.08,43467.87,-0.0642024728482707
"419",40000,140000,50545.08,47362.87,-0.0629578586085926
"420",40000,150000,54640.08,51257.87,-0.0618997995610548
"421",40000,160000,58338.28,54756.07,-0.0614041072174221
"422",40000,170000,61813.28,58114.07,-0.059844907113811
"423",40000,180000,65288.28,61589.07,-0.0566596332450479
"424",40000,190000,69251.28,65064.07,-0.0604640087518958
"425",40000,2e+05,73526.28,68539.07,-0.067828944970424
"426",40000,210000,77891.28,72014.07,-0.0754540174458552
"427",40000,220000,82256.28,75579.07,-0.0811756865250896
"428",40000,230000,86627.28,79144.07,-0.0863839889697565
"429",40000,240000,91312.15,82709.07,-0.0942161585287391
"430",40000,250000,95997.03,86274.07,-0.101283966806056
"431",40000,260000,100688.53,89839.07,-0.107752690400784
"432",40000,270000,105373.4,93404.07,-0.113589672535953
"433",40000,280000,110064.9,96969.07,-0.118982800147913
"434",40000,290000,114756.4,100534.07,-0.123934961361632
"435",40000,3e+05,119424.71,104099.07,-0.128328886040418
"436",40000,310000,124089.71,107664.07,-0.132369073954641
"437",40000,320000,128754.71,111229.07,-0.136116496243128
"438",40000,330000,133419.71,114970.07,-0.13828271699886
"439",40000,340000,138084.71,119335.07,-0.135783607033683
"440",40000,350000,142749.71,123700.07,-0.133447836776691
"441",40000,360000,147511.27,128065.07,-0.131828571471183
"442",40000,370000,152276.27,132430.07,-0.130330221511205
"443",40000,380000,157041.27,136795.07,-0.128922798446549
"444",40000,390000,161806.27,141160.07,-0.127598269214166
"445",40000,4e+05,166571.27,145525.07,-0.126349519938222
"446",40000,410000,171336.27,149890.07,-0.125170228113405
"447",40000,420000,176107.76,154267.07,-0.124018896157671
"448",40000,430000,180972.76,158945.32,-0.121716881590356
"449",40000,440000,185837.76,163663.32,-0.11932149849417
"450",40000,450000,190702.76,168368.07,-0.117117812033764
"451",40000,460000,195567.76,173086.07,-0.114956013199722
"452",40000,470000,200432.76,177790.82,-0.112965265757953
"453",40000,480000,205297.76,182508.82,-0.111004328542114
"454",40000,490000,210162.76,187206.94,-0.109228771072477
"455",40000,5e+05,215027.76,191871.94,-0.107687584151925
"456",40000,510000,219892.76,196536.94,-0.106214592967954
"457",40000,520000,224757.76,201201.94,-0.104805369122739
"458",40000,530000,229622.76,205866.94,-0.103455859514971
"459",40000,540000,234487.76,210531.94,-0.102162347407814
"460",40000,550000,239352.76,215196.94,-0.10092141824477
"461",40000,560000,244342.76,219861.94,-0.100190486511653
"462",40000,570000,249407.76,224526.94,-0.0997596065174556
"463",40000,580000,254472.76,229191.94,-0.099345878906646
"464",40000,590000,259537.76,233856.94,-0.0989482994690253
"465",40000,6e+05,264602.76,238521.94,-0.0985659408843657
"466",40000,610000,269667.76,243186.94,-0.0981979455015313
"467",40000,620000,274732.76,247851.94,-0.0978435189163462
"468",40000,630000,279797.76,252516.94,-0.097501924246999
"469",40000,640000,284862.76,257270.94,-0.0968600458691056
"470",40000,650000,289927.76,262135.94,-0.0958577405626836
"471",40000,660000,294992.76,267000.94,-0.0948898542459143
"472",40000,670000,300057.76,271959.07,-0.0936442703564807
"473",40000,680000,305122.76,276924.07,-0.0924175240155798
"474",40000,690000,310187.76,281889.07,-0.0912308403142664
"475",40000,7e+05,315298.92,286854.07,-0.0902155008967365
"476",40000,710000,320463.92,291819.07,-0.0893855695205876
"477",40000,720000,325628.92,296784.07,-0.0885819662455043
"478",40000,730000,330793.92,301749.07,-0.0878034578144605
"479",40000,740000,335958.92,306714.07,-0.087048886810328
"480",40000,750000,341123.92,311679.07,-0.0863171659143692
"481",40000,760000,346288.92,316644.07,-0.0856072726785484
"482",40000,770000,351453.92,321609.07,-0.0849182447588009
"483",40000,780000,356618.92,326574.07,-0.0842491755625305
"484",40000,790000,361783.92,331539.07,-0.0835992102689364
"485",40000,8e+05,366948.92,336517.04,-0.0829321966665008
"486",40000,810000,372113.92,341582.04,-0.0820498195821324
"487",40000,820000,377278.92,346647.04,-0.0811916022236282
"488",40000,830000,382443.92,351712.04,-0.0803565657417172
"489",40000,840000,387608.92,356777.04,-0.0795437834609174
"490",40000,850000,392773.92,361842.04,-0.0787523774490935
"491",40000,860000,397938.92,366907.04,-0.0779815153541655
"492",40000,870000,403103.92,371972.04,-0.0772304074840058
"493",40000,880000,408268.92,377037.04,-0.0764983041079885
"494",40000,890000,413433.92,382102.04,-0.0757844929608099
"495",40000,9e+05,418598.92,387167.04,-0.0750882969311054
"496",40000,910000,423763.92,392232.04,-0.0744090719191007
"497",40000,920000,428928.92,397297.04,-0.073746204849046
"498",40000,930000,434093.92,402362.04,-0.0730991118235429
